annual_income,debt_to_income,credit_score,employment_years,loan_amount_requested,loan_purpose_consol,loan_purpose_home,zip_income_index,employer_size_score,education_score,label_approved
58708.0,0.211,778.0,5.7,41304.0,0,1,0.438,90.4,92.8,1
96120.0,0.258,700.0,1.7,49806.0,1,0,0.892,58.4,97.3,1
54976.0,0.284,645.0,8.8,5644.0,1,0,0.498,55.4,48.3,0
81318.0,0.242,820.0,7.9,35910.0,0,0,0.826,9.0,100.0,1
77658.0,0.346,640.0,3.3,15653.0,1,0,0.764,45.0,73.4,1
64358.0,0.28,666.0,8.6,23908.0,0,1,0.315,82.7,74.6,1
119231.0,0.467,751.0,0.0,15428.0,1,0,0.537,80.6,65.6,1
89887.0,0.26,695.0,14.7,1000.0,0,1,0.598,36.9,88.4,1
94840.0,0.256,541.0,0.0,18027.0,0,1,0.76,36.2,71.7,1
92385.0,0.473,725.0,7.1,13799.0,0,0,0.588,9.4,56.5,1
85414.0,0.403,726.0,7.5,17818.0,1,0,0.61,70.1,35.6,0
62634.0,0.331,692.0,9.6,34629.0,0,1,0.653,57.6,88.5,1
88445.0,0.396,803.0,5.5,17513.0,0,1,0.599,58.0,60.0,1
50796.0,0.463,699.0,3.5,34724.0,1,0,0.705,60.7,34.7,0
51721.0,0.283,621.0,11.6,20100.0,0,0,0.304,54.4,20.6,1
100325.0,0.354,576.0,5.8,23088.0,0,0,0.517,66.5,49.6,0
59823.0,0.174,711.0,9.8,24678.0,1,0,0.55,57.9,55.5,1
67528.0,0.097,519.0,7.9,30615.0,0,0,0.215,43.7,94.4,0
92000.0,0.103,603.0,0.0,22906.0,0,1,0.667,46.9,45.6,0
83779.0,0.426,658.0,9.2,32235.0,1,0,0.637,42.9,42.0,0
77532.0,0.367,665.0,1.6,9550.0,0,0,0.25,37.5,66.5,1
69947.0,0.42,727.0,4.7,32900.0,0,0,0.433,37.8,41.9,1
74402.0,0.289,657.0,11.2,26863.0,0,1,0.593,100.0,58.1,1
106044.0,0.493,768.0,15.4,17754.0,1,0,0.472,43.1,53.6,1
68130.0,0.232,764.0,8.4,27108.0,1,0,0.968,34.9,41.1,1
73876.0,0.325,679.0,10.2,19404.0,1,0,0.297,66.0,62.7,1
74083.0,0.358,755.0,5.5,13100.0,0,1,0.482,84.0,69.1,1
52763.0,0.346,771.0,12.9,16905.0,0,1,0.315,53.1,34.1,1
32479.0,0.242,657.0,10.6,30117.0,0,1,0.49,50.2,57.3,1
58322.0,0.149,611.0,16.0,20481.0,1,0,0.567,35.1,27.2,1
87033.0,0.214,741.0,7.5,26982.0,0,1,0.391,61.7,54.3,1
63003.0,0.388,628.0,5.5,10683.0,0,1,0.466,37.4,71.4,1
69162.0,0.316,719.0,3.8,14035.0,0,0,0.674,39.7,30.3,1
25747.0,0.22,774.0,2.1,20628.0,1,0,0.387,55.6,83.3,0
64071.0,0.223,673.0,5.5,1000.0,1,0,0.601,26.3,70.0,1
63184.0,0.202,681.0,2.7,25326.0,1,0,0.678,37.0,69.5,1
67763.0,0.227,711.0,12.0,20151.0,1,0,0.394,33.3,47.2,0
54647.0,0.351,796.0,4.7,18681.0,1,0,0.586,56.5,68.2,1
102117.0,0.408,567.0,13.0,8329.0,1,0,0.727,85.3,40.4,1
56537.0,0.366,614.0,2.7,9549.0,1,0,0.435,32.1,51.1,0
18000.0,0.269,729.0,11.0,19008.0,1,0,0.509,68.7,73.2,1
77013.0,0.335,690.0,4.0,30538.0,1,0,0.698,61.5,93.7,1
68161.0,0.285,698.0,7.8,2511.0,1,0,0.641,72.2,14.0,1
87062.0,0.217,745.0,18.4,22129.0,1,0,0.557,14.3,55.6,1
69656.0,0.05,661.0,11.9,1000.0,1,0,0.747,61.2,70.0,1
40073.0,0.419,616.0,5.0,15188.0,0,1,0.841,41.0,69.2,0
93034.0,0.179,753.0,18.1,16679.0,0,0,0.55,28.1,63.9,1
59508.0,0.208,731.0,4.4,4970.0,1,0,0.524,46.1,41.6,1
64592.0,0.281,546.0,12.1,17293.0,0,1,0.861,51.1,55.2,1
41647.0,0.259,603.0,7.0,37496.0,0,1,0.444,54.6,56.2,0
70205.0,0.296,622.0,6.9,31258.0,0,1,0.498,28.1,39.0,1
82297.0,0.231,671.0,3.7,12752.0,0,1,0.616,47.4,49.3,1
58767.0,0.182,747.0,3.7,6545.0,0,1,0.555,52.2,74.1,1
60076.0,0.092,718.0,14.7,35812.0,1,0,0.561,49.1,42.0,1
36023.0,0.424,637.0,0.0,13111.0,1,0,0.178,86.6,55.9,1
78421.0,0.278,632.0,8.0,13599.0,0,0,0.644,35.2,0.0,1
60164.0,0.145,650.0,12.8,17261.0,1,0,0.673,75.5,67.1,1
40610.0,0.29,749.0,3.1,13219.0,1,0,0.292,87.3,41.9,1
124089.0,0.341,691.0,14.3,11442.0,0,0,0.552,65.6,49.9,1
59334.0,0.322,710.0,11.1,16961.0,0,0,0.541,100.0,30.2,1
94239.0,0.298,702.0,6.3,32894.0,1,0,0.855,91.0,66.3,1
61358.0,0.268,620.0,16.7,1000.0,0,1,0.447,21.1,69.9,1
51960.0,0.319,685.0,7.5,21089.0,1,0,0.532,55.2,30.5,0
96634.0,0.384,753.0,7.9,7153.0,0,0,0.626,18.5,86.8,1
60237.0,0.096,620.0,4.1,22241.0,1,0,0.539,57.5,47.2,1
89384.0,0.166,730.0,1.5,29516.0,0,1,0.652,30.9,64.5,1
66467.0,0.281,694.0,0.0,17450.0,0,0,0.386,28.6,50.5,1
99953.0,0.255,682.0,5.4,32157.0,1,0,0.399,68.1,55.1,1
52507.0,0.338,714.0,13.3,43275.0,1,0,0.586,55.2,38.9,0
106308.0,0.249,534.0,5.9,14658.0,1,0,0.493,57.7,63.2,1
56298.0,0.138,708.0,9.6,27932.0,1,0,0.489,56.2,33.8,1
74877.0,0.305,602.0,9.0,1000.0,0,1,0.807,70.7,49.0,1
28493.0,0.409,622.0,10.9,21639.0,1,0,0.797,51.2,40.7,1
81670.0,0.379,674.0,3.7,26247.0,0,1,0.528,34.9,100.0,0
58186.0,0.445,739.0,7.0,6970.0,0,0,0.562,28.9,34.6,1
104609.0,0.381,554.0,5.4,32721.0,1,0,0.616,70.0,85.4,1
49241.0,0.334,639.0,3.8,24776.0,0,0,0.513,44.5,61.5,1
90488.0,0.21,697.0,5.6,20936.0,1,0,0.294,46.2,92.1,1
60701.0,0.312,588.0,12.0,22748.0,0,0,0.62,41.7,47.9,1
67161.0,0.303,645.0,16.5,27808.0,0,0,0.488,55.3,53.2,1
75178.0,0.279,743.0,5.1,27049.0,0,0,0.276,78.4,69.6,1
122151.0,0.274,736.0,7.9,13638.0,1,0,0.593,63.6,42.2,1
94318.0,0.311,693.0,9.6,27753.0,1,0,0.648,46.7,53.9,1
57932.0,0.288,659.0,11.4,11284.0,0,0,0.741,31.2,24.2,1
105412.0,0.229,756.0,1.2,38923.0,0,1,0.492,67.9,64.7,0
105718.0,0.326,662.0,11.2,1000.0,0,1,0.354,63.8,45.8,0
63697.0,0.383,701.0,13.8,37032.0,0,1,0.357,99.8,58.9,1
91740.0,0.224,634.0,15.8,1000.0,1,0,0.565,54.9,55.4,1
58101.0,0.321,571.0,7.1,18183.0,1,0,0.447,18.3,41.1,0
71756.0,0.294,732.0,17.7,19614.0,1,0,0.823,40.8,53.6,1
70194.0,0.095,599.0,1.8,19319.0,0,0,0.407,62.3,80.4,1
83565.0,0.379,761.0,0.8,7754.0,1,0,0.762,32.4,70.1,1
68353.0,0.263,635.0,12.5,10074.0,0,1,0.459,29.7,74.7,1
52914.0,0.353,744.0,6.0,30164.0,1,0,0.417,54.3,42.4,1
91989.0,0.524,535.0,4.7,34019.0,0,1,0.55,29.3,64.3,0
86085.0,0.191,753.0,9.4,34582.0,1,0,0.554,64.9,86.9,1
35234.0,0.368,719.0,4.3,1000.0,0,1,0.698,21.9,51.3,1
61108.0,0.34,767.0,4.9,8091.0,0,1,0.784,60.8,38.9,1
80802.0,0.331,722.0,10.9,32547.0,1,0,0.449,53.3,70.9,1
88300.0,0.178,790.0,8.4,7339.0,1,0,0.341,50.6,75.7,1
73169.0,0.162,596.0,0.0,42757.0,0,1,0.538,42.1,2.6,0
106485.0,0.166,638.0,7.0,51930.0,1,0,0.364,40.3,83.9,1
63707.0,0.311,737.0,3.7,34035.0,0,0,0.345,18.4,33.0,1
62230.0,0.262,603.0,0.0,17816.0,1,0,0.67,73.7,71.0,1
65342.0,0.372,820.0,9.7,8046.0,0,1,0.771,27.4,30.0,1
19811.0,0.367,688.0,5.4,5614.0,0,1,0.627,52.1,23.7,1
82143.0,0.333,663.0,0.0,23090.0,1,0,0.627,41.9,39.2,1
72267.0,0.314,628.0,7.8,12304.0,1,0,0.394,26.2,59.6,1
64952.0,0.178,657.0,7.9,49161.0,1,0,0.548,52.5,53.8,1
88288.0,0.245,567.0,11.8,37586.0,1,0,0.45,57.2,29.9,0
29437.0,0.305,677.0,7.5,1000.0,1,0,0.635,42.5,54.9,1
52746.0,0.392,699.0,1.2,19138.0,0,0,0.308,36.8,100.0,0
96234.0,0.236,790.0,10.1,6736.0,0,1,0.554,9.9,43.9,1
47069.0,0.339,767.0,20.7,27472.0,1,0,0.513,46.7,61.2,1
85635.0,0.273,753.0,9.3,14204.0,1,0,0.867,45.9,71.4,1
59789.0,0.234,730.0,5.8,21497.0,1,0,0.54,34.5,64.5,1
104211.0,0.103,638.0,8.7,10185.0,1,0,0.429,43.0,62.9,1
92978.0,0.266,593.0,5.0,26569.0,0,0,0.699,36.5,77.2,1
61932.0,0.317,713.0,5.0,17292.0,0,1,0.265,64.7,30.4,1
35722.0,0.17,689.0,13.2,34793.0,0,1,0.475,73.5,73.5,0
101510.0,0.273,751.0,5.5,20583.0,0,1,0.848,82.3,54.6,1
18000.0,0.453,590.0,10.8,2540.0,0,0,0.58,69.2,48.6,1
73677.0,0.269,613.0,8.4,21248.0,0,1,0.484,34.2,19.2,1
87556.0,0.283,653.0,11.5,13190.0,1,0,0.273,70.6,37.8,1
70198.0,0.337,678.0,7.4,23738.0,0,1,0.796,77.7,46.6,1
92298.0,0.352,661.0,4.0,21756.0,0,0,0.744,37.7,62.4,0
86853.0,0.564,687.0,18.9,25591.0,0,1,0.705,33.0,81.8,1
81282.0,0.286,623.0,11.7,13655.0,0,0,0.624,46.7,53.3,1
85438.0,0.451,633.0,7.5,10193.0,0,1,0.596,70.8,33.0,1
107250.0,0.355,567.0,0.0,5538.0,0,1,0.646,43.7,32.9,1
68039.0,0.278,664.0,6.4,1000.0,0,1,0.705,31.3,82.2,1
77302.0,0.304,622.0,7.0,19094.0,1,0,0.396,83.9,28.5,0
69134.0,0.243,559.0,9.6,15393.0,0,0,0.493,32.6,75.3,0
112331.0,0.134,739.0,13.4,33874.0,0,0,0.637,55.9,62.0,1
79420.0,0.244,704.0,10.4,39058.0,0,0,0.505,29.6,60.5,0
59581.0,0.297,796.0,7.4,11991.0,1,0,0.755,69.9,63.5,1
62802.0,0.218,703.0,13.7,12533.0,0,1,0.318,16.2,62.8,1
74299.0,0.317,612.0,1.8,26084.0,0,1,0.526,63.1,88.8,1
88946.0,0.363,714.0,10.2,26349.0,1,0,0.228,62.2,51.9,1
24495.0,0.159,666.0,3.2,12713.0,0,0,0.514,51.2,42.8,0
114585.0,0.435,697.0,5.0,15589.0,0,1,0.512,83.8,59.8,1
101930.0,0.384,702.0,6.4,29940.0,0,0,0.539,35.2,60.8,1
100455.0,0.238,611.0,2.4,20118.0,0,1,0.799,93.6,59.2,1
66558.0,0.347,781.0,1.0,32597.0,1,0,0.906,53.7,38.3,0
85941.0,0.203,748.0,16.3,8946.0,0,1,0.349,60.6,46.5,1
76492.0,0.197,766.0,8.4,14492.0,0,0,0.753,63.3,41.5,1
46927.0,0.264,582.0,5.5,25519.0,0,1,0.7,52.6,83.6,1
102525.0,0.334,791.0,0.0,18172.0,0,1,0.228,77.2,59.3,1
77333.0,0.388,663.0,1.8,29908.0,1,0,0.879,17.8,34.7,0
88533.0,0.264,606.0,0.0,25716.0,0,0,0.77,57.9,82.5,1
71712.0,0.303,650.0,9.0,9749.0,0,1,0.313,30.7,67.9,1
81835.0,0.407,700.0,8.4,35425.0,0,0,0.697,67.9,69.0,1
69989.0,0.327,680.0,17.3,14403.0,1,0,0.619,32.5,65.7,1
74295.0,0.313,637.0,5.4,17615.0,0,0,0.507,68.4,36.1,1
49234.0,0.377,597.0,2.1,32506.0,0,0,0.411,82.3,82.6,0
108892.0,0.29,720.0,6.4,11667.0,0,0,0.319,36.8,72.5,1
62837.0,0.276,692.0,8.0,43762.0,1,0,0.387,32.1,73.3,1
75308.0,0.248,666.0,9.9,17101.0,0,1,0.335,31.1,57.7,1
24721.0,0.449,585.0,5.4,27083.0,0,0,0.716,31.0,94.0,0
78382.0,0.344,543.0,9.4,12151.0,1,0,0.243,69.3,58.3,0
44052.0,0.512,744.0,7.4,30217.0,1,0,0.636,73.0,68.0,0
95783.0,0.408,604.0,10.8,13626.0,0,1,0.52,81.3,62.6,0
77948.0,0.427,618.0,10.5,4003.0,0,0,0.689,65.3,58.7,0
44011.0,0.403,801.0,0.0,38353.0,0,1,0.533,42.0,43.5,1
79750.0,0.287,702.0,7.6,14399.0,0,0,0.485,61.8,33.7,1
66283.0,0.306,614.0,2.7,13494.0,0,0,0.682,33.8,77.8,0
71610.0,0.312,607.0,12.3,7871.0,0,0,0.247,40.7,28.3,1
66935.0,0.353,683.0,1.3,34699.0,1,0,0.418,55.1,47.0,0
88992.0,0.324,680.0,4.7,22087.0,1,0,0.143,98.6,100.0,1
70691.0,0.398,727.0,14.3,7794.0,0,0,0.639,46.5,46.5,1
130699.0,0.374,671.0,4.0,33603.0,1,0,0.475,0.0,25.9,0
66583.0,0.537,715.0,5.7,37646.0,1,0,0.488,62.1,38.6,1
53020.0,0.347,568.0,9.0,29799.0,1,0,0.56,72.9,66.1,1
61581.0,0.464,715.0,13.6,32607.0,0,1,0.602,49.8,57.9,1
45709.0,0.321,717.0,7.1,36574.0,1,0,0.452,84.6,65.7,1
69193.0,0.219,606.0,0.0,8648.0,0,0,0.685,52.2,33.6,1
95252.0,0.176,539.0,13.3,26455.0,1,0,0.668,32.0,52.0,0
62313.0,0.362,672.0,2.0,43355.0,0,0,1.0,50.2,77.8,1
61839.0,0.446,754.0,0.6,24577.0,1,0,0.444,19.6,41.4,0
64279.0,0.289,742.0,11.1,17844.0,0,1,0.529,63.3,64.2,1
112253.0,0.401,714.0,0.0,26349.0,0,1,0.811,45.2,54.5,1
75316.0,0.396,652.0,1.1,39031.0,1,0,0.827,46.3,36.0,0
36991.0,0.192,578.0,7.3,9281.0,0,0,0.356,45.6,83.9,0
68844.0,0.273,652.0,13.3,19884.0,0,1,0.677,70.0,25.5,1
72351.0,0.432,745.0,5.0,17215.0,1,0,0.253,22.1,57.7,1
56276.0,0.181,690.0,6.5,15162.0,0,0,0.55,37.6,29.0,1
21648.0,0.45,595.0,4.4,24790.0,0,0,0.712,47.2,63.7,1
54823.0,0.255,524.0,6.8,8575.0,0,0,0.141,27.7,78.0,0
69232.0,0.494,748.0,4.4,34506.0,0,1,0.575,41.2,30.3,1
76727.0,0.358,475.0,4.0,20555.0,1,0,0.442,81.3,9.2,0
99172.0,0.227,591.0,6.4,21324.0,0,0,0.585,64.3,69.1,0
68116.0,0.377,820.0,0.0,26123.0,0,1,0.494,14.4,41.8,0
55889.0,0.337,734.0,5.6,22420.0,0,0,0.471,39.0,29.8,1
45687.0,0.398,764.0,4.5,13133.0,1,0,0.421,50.4,88.2,0
107139.0,0.235,820.0,5.2,1471.0,0,1,0.421,42.0,36.1,1
28985.0,0.349,633.0,5.7,19788.0,1,0,0.671,75.5,16.1,1
74848.0,0.474,680.0,0.0,2704.0,0,1,0.547,39.8,46.3,0
46074.0,0.304,650.0,1.7,14140.0,0,0,0.361,77.6,73.5,0
44512.0,0.512,623.0,14.4,1000.0,0,1,0.673,40.2,75.2,1
85916.0,0.295,621.0,11.1,25360.0,0,0,0.685,41.9,45.7,0
99274.0,0.309,673.0,2.3,24466.0,0,1,0.279,39.3,51.1,1
39491.0,0.28,519.0,11.3,13979.0,1,0,0.86,77.9,14.6,0
67375.0,0.371,695.0,4.2,41414.0,1,0,0.624,95.8,96.5,0
39629.0,0.322,684.0,12.3,27979.0,1,0,0.876,49.9,99.6,1
56945.0,0.176,675.0,10.0,19848.0,1,0,0.56,24.6,20.4,1
54919.0,0.496,737.0,5.6,5266.0,0,1,0.499,67.8,55.9,1
106989.0,0.337,586.0,8.9,19487.0,0,0,0.85,14.6,43.8,1
51889.0,0.325,684.0,0.0,25090.0,0,1,0.488,74.2,70.2,1
73291.0,0.341,786.0,1.2,24358.0,0,1,0.477,57.1,66.5,1
95437.0,0.336,702.0,12.1,12362.0,1,0,0.447,59.5,42.6,1
84082.0,0.237,556.0,8.9,29869.0,0,0,0.719,85.9,66.7,1
83917.0,0.295,738.0,8.0,6644.0,1,0,0.432,37.9,34.1,1
83425.0,0.433,748.0,16.1,31301.0,0,0,0.843,31.4,38.6,1
117139.0,0.208,709.0,5.3,27384.0,1,0,0.638,57.1,47.7,1
89959.0,0.265,707.0,12.9,37449.0,0,1,0.678,39.4,45.5,0
75617.0,0.245,709.0,0.0,28486.0,1,0,0.662,35.1,53.2,1
67333.0,0.314,623.0,5.2,36499.0,0,1,0.612,48.8,59.2,1
85260.0,0.383,787.0,8.7,24146.0,0,0,0.737,30.5,34.6,1
72515.0,0.259,671.0,8.0,5220.0,0,0,0.527,55.2,60.4,1
74469.0,0.271,820.0,13.7,33205.0,1,0,0.597,0.0,47.8,1
81989.0,0.421,815.0,5.9,21020.0,0,0,0.305,77.4,29.0,1
90646.0,0.228,658.0,8.1,31670.0,0,1,0.588,84.5,50.9,1
92339.0,0.518,710.0,4.4,35591.0,0,0,0.479,5.1,38.5,0
79064.0,0.373,677.0,8.6,17744.0,1,0,0.346,52.7,53.3,1
45833.0,0.476,691.0,5.5,1000.0,0,1,0.89,46.6,68.9,0
111739.0,0.213,747.0,8.2,30650.0,0,0,0.332,86.9,28.1,1
79902.0,0.209,614.0,6.9,33254.0,0,1,0.686,14.8,45.6,1
56502.0,0.178,672.0,6.4,14210.0,0,0,0.685,68.7,89.5,1
75697.0,0.248,733.0,5.2,13016.0,1,0,0.679,51.4,49.1,1
100150.0,0.323,675.0,5.7,15582.0,1,0,0.425,83.2,69.1,0
49560.0,0.289,765.0,1.7,24687.0,0,1,0.496,30.6,71.6,0
106157.0,0.406,578.0,11.1,5323.0,0,1,0.6,61.4,49.1,0
40747.0,0.244,635.0,0.0,34100.0,0,0,0.426,9.7,72.7,1
131124.0,0.05,646.0,3.3,11460.0,1,0,0.379,41.6,53.1,0
42137.0,0.374,561.0,4.0,30511.0,0,0,0.687,54.4,62.9,1
78905.0,0.291,720.0,1.3,1000.0,0,0,0.57,44.6,60.3,1
76532.0,0.355,608.0,4.8,32952.0,1,0,0.595,57.2,52.0,1
42194.0,0.43,794.0,7.3,20148.0,1,0,0.551,71.9,31.9,1
53876.0,0.249,710.0,12.1,25951.0,0,1,0.64,50.2,54.9,1
79484.0,0.51,707.0,3.1,24363.0,0,1,0.909,61.4,86.0,1
90840.0,0.226,648.0,3.5,16774.0,1,0,0.711,43.7,55.1,1
67952.0,0.245,679.0,14.8,17550.0,1,0,0.584,49.5,45.2,1
64164.0,0.174,600.0,10.1,4237.0,0,1,0.835,10.0,44.2,1
45763.0,0.251,681.0,3.9,50409.0,0,1,0.378,56.5,87.4,1
73910.0,0.309,690.0,13.4,28264.0,1,0,0.667,48.9,50.7,0
87457.0,0.286,755.0,5.6,42220.0,1,0,0.581,31.9,67.6,1
80316.0,0.261,637.0,12.9,1000.0,0,1,0.443,42.4,78.0,0
68567.0,0.358,563.0,6.2,19097.0,1,0,0.289,66.7,79.0,0
89307.0,0.307,766.0,5.8,19302.0,0,0,0.429,53.8,88.9,0
109985.0,0.155,730.0,13.5,18445.0,0,1,0.233,23.8,56.7,1
40513.0,0.346,597.0,12.2,11048.0,0,1,0.463,57.0,37.3,1
68446.0,0.346,802.0,9.3,22088.0,1,0,0.471,100.0,28.2,1
59678.0,0.458,712.0,3.3,8260.0,0,0,0.419,53.4,30.5,1
51288.0,0.191,696.0,6.4,25787.0,0,1,0.413,75.6,51.6,1
86829.0,0.451,610.0,0.1,1516.0,1,0,0.352,8.1,59.9,0
50202.0,0.366,696.0,15.2,19879.0,1,0,0.846,42.5,64.3,0
40873.0,0.173,698.0,3.7,12715.0,1,0,0.576,51.2,69.0,1
84750.0,0.37,688.0,6.9,29242.0,1,0,0.537,53.1,19.0,1
135879.0,0.285,686.0,4.6,22477.0,1,0,0.513,53.3,47.6,1
140811.0,0.446,737.0,0.0,19645.0,0,0,0.531,78.2,69.8,1
74935.0,0.246,610.0,14.1,16857.0,0,1,0.703,62.1,38.3,1
69054.0,0.419,693.0,6.4,20354.0,0,1,0.452,47.5,18.5,1
49512.0,0.242,704.0,1.2,30492.0,0,0,0.506,38.4,34.9,1
79657.0,0.318,677.0,0.7,4372.0,0,0,0.691,57.7,96.9,1
96262.0,0.29,716.0,7.7,9683.0,0,1,0.433,74.0,31.1,1
71947.0,0.321,695.0,6.1,16147.0,0,1,0.546,90.3,61.9,1
62718.0,0.278,712.0,13.0,18383.0,1,0,0.88,69.2,84.1,1
88803.0,0.382,619.0,9.3,21215.0,0,0,0.644,38.3,38.5,1
51510.0,0.255,606.0,13.3,1000.0,1,0,0.865,44.2,39.2,1
51775.0,0.361,684.0,14.7,28211.0,1,0,0.589,32.6,10.0,0
62433.0,0.211,616.0,11.3,33389.0,0,0,0.683,6.0,38.3,1
86304.0,0.443,679.0,12.3,13046.0,1,0,0.336,26.9,57.9,1
71025.0,0.354,695.0,8.1,11352.0,1,0,0.638,66.2,42.7,1
105210.0,0.523,596.0,7.5,9708.0,1,0,0.386,43.1,79.0,0
64872.0,0.369,820.0,4.5,8074.0,0,1,0.418,59.4,45.0,0
23319.0,0.468,745.0,12.7,27583.0,1,0,0.587,54.9,37.3,0
62835.0,0.438,685.0,5.6,1000.0,1,0,0.31,79.2,57.5,0
76693.0,0.323,502.0,14.2,23036.0,0,1,0.594,31.7,83.8,1
91399.0,0.348,750.0,0.0,25079.0,1,0,0.719,40.0,74.3,1
114608.0,0.541,681.0,11.0,15386.0,0,1,0.827,54.1,30.3,0
71948.0,0.191,543.0,7.0,9287.0,0,0,0.61,60.3,50.8,1
54131.0,0.342,744.0,16.6,12487.0,1,0,0.574,57.0,73.9,1
78802.0,0.264,797.0,0.0,13210.0,0,1,0.568,47.3,77.2,1
67828.0,0.398,469.0,10.7,37398.0,0,1,0.434,32.7,93.0,0
88182.0,0.251,611.0,9.2,25004.0,0,0,0.721,74.2,73.0,0
130638.0,0.381,613.0,8.6,22236.0,1,0,0.481,39.1,24.5,1
78660.0,0.237,640.0,12.7,14158.0,0,0,0.425,61.2,33.6,1
99655.0,0.303,548.0,7.4,1000.0,1,0,0.456,8.6,65.5,1
69598.0,0.174,673.0,5.6,12070.0,0,0,0.562,61.6,80.7,1
87186.0,0.217,812.0,3.3,23800.0,1,0,0.481,47.8,41.1,1
78826.0,0.387,670.0,8.5,18966.0,1,0,0.451,72.0,40.0,1
98858.0,0.12,667.0,1.8,25644.0,1,0,0.704,44.8,68.0,1
72248.0,0.377,621.0,16.0,32181.0,1,0,0.529,62.4,60.8,1
48394.0,0.371,671.0,5.3,33770.0,0,1,0.32,42.6,3.0,0
53260.0,0.367,622.0,4.3,29463.0,1,0,0.443,89.6,81.0,1
82255.0,0.273,601.0,12.9,21757.0,1,0,0.571,67.2,35.9,0
47459.0,0.18,716.0,3.6,7905.0,1,0,0.816,53.7,48.1,1
49466.0,0.219,619.0,7.2,12101.0,0,0,0.948,24.7,47.1,0
34645.0,0.267,593.0,12.8,1000.0,1,0,0.281,84.4,32.2,1
63582.0,0.265,709.0,11.5,36901.0,1,0,0.845,84.8,49.7,0
106894.0,0.361,523.0,13.8,42248.0,1,0,0.58,56.4,59.8,0
50454.0,0.393,708.0,8.0,14731.0,0,0,0.681,90.8,29.4,0
79449.0,0.173,671.0,19.1,24138.0,0,0,0.781,24.5,47.5,1
143761.0,0.345,673.0,2.9,7052.0,0,1,0.548,70.0,41.0,1
79648.0,0.364,680.0,11.5,8226.0,0,0,0.732,50.0,32.6,1
57513.0,0.197,672.0,4.6,21704.0,1,0,0.747,61.4,73.7,1
87217.0,0.256,641.0,2.9,6698.0,1,0,0.827,63.7,66.5,1
58289.0,0.104,809.0,12.4,17007.0,0,1,0.414,63.8,64.1,1
63321.0,0.129,633.0,0.4,7600.0,0,0,0.941,58.2,42.8,1
40943.0,0.266,639.0,3.7,14703.0,1,0,0.489,67.6,81.6,1
80329.0,0.339,609.0,6.3,32040.0,1,0,0.483,53.8,43.3,1
89594.0,0.25,762.0,0.0,6379.0,1,0,0.895,56.9,90.6,1
47233.0,0.05,564.0,3.2,1000.0,0,1,0.401,74.0,41.1,0
87248.0,0.377,662.0,9.0,19151.0,1,0,0.624,43.4,83.5,1
29366.0,0.33,662.0,12.6,12168.0,0,1,0.661,82.6,73.6,0
46692.0,0.193,679.0,8.3,8417.0,1,0,0.381,54.6,42.1,1
48762.0,0.451,661.0,11.2,39465.0,1,0,0.692,76.3,23.8,1
68026.0,0.265,638.0,14.3,11286.0,1,0,0.597,63.8,61.1,1
75633.0,0.257,651.0,12.5,19943.0,0,1,0.308,26.8,60.3,0
88592.0,0.347,710.0,5.6,1000.0,1,0,0.68,38.7,94.7,1
85215.0,0.455,661.0,9.4,34944.0,0,0,0.624,29.9,48.6,0
105445.0,0.447,685.0,0.0,19385.0,0,1,0.933,67.7,36.1,1
24322.0,0.244,807.0,3.1,2091.0,0,1,0.982,54.5,62.7,1
63128.0,0.376,671.0,7.5,26779.0,0,1,0.67,44.9,89.6,1
63363.0,0.374,577.0,4.7,7808.0,0,0,0.862,57.6,24.4,1
25310.0,0.465,660.0,12.2,28476.0,1,0,0.617,76.0,53.1,0
55303.0,0.412,691.0,3.9,5492.0,0,0,0.414,11.3,59.3,1
67112.0,0.452,697.0,0.0,20186.0,0,0,0.816,82.3,89.2,1
45315.0,0.273,646.0,6.6,24827.0,1,0,0.48,77.6,55.6,1
105525.0,0.263,538.0,5.3,28496.0,0,1,0.399,44.2,42.2,1
73981.0,0.286,672.0,2.2,5023.0,1,0,0.413,17.5,72.8,1
104992.0,0.258,672.0,2.0,9630.0,1,0,0.582,2.8,72.6,1
51292.0,0.225,683.0,8.0,27723.0,0,0,0.73,38.2,82.9,1
66355.0,0.136,600.0,13.6,11388.0,0,1,0.509,73.7,48.2,1
25990.0,0.277,708.0,0.0,23206.0,0,0,0.599,65.1,64.6,0
53059.0,0.371,679.0,14.9,23547.0,1,0,0.688,6.1,71.0,0
52928.0,0.444,666.0,15.7,1000.0,0,1,0.663,44.9,57.1,1
92057.0,0.246,681.0,8.9,3094.0,1,0,0.167,18.8,86.4,0
92742.0,0.344,578.0,10.4,13169.0,0,1,0.697,8.5,38.4,1
66666.0,0.248,779.0,9.8,14093.0,1,0,0.528,54.8,70.5,1
38054.0,0.199,820.0,2.4,26658.0,1,0,0.76,91.8,47.9,1
73441.0,0.486,702.0,17.2,17514.0,0,0,0.21,44.1,100.0,0
50146.0,0.246,753.0,7.4,17458.0,1,0,0.721,78.3,92.3,1
74933.0,0.283,735.0,6.6,10906.0,1,0,0.751,35.4,85.6,1
92602.0,0.359,591.0,12.5,28143.0,1,0,0.521,38.6,88.8,1
49431.0,0.234,679.0,1.3,34654.0,0,0,0.38,31.9,63.6,0
59851.0,0.291,721.0,12.8,28026.0,0,1,0.602,34.4,62.5,1
83665.0,0.435,615.0,0.0,21549.0,1,0,0.383,59.2,31.2,1
